label id,task id,task family,date done,labeller,is label record done,time to label,real life source,resource limited,not easily resettable,irreversible mistake availability,dynamic environment,difficult counterfactuals,not purely automatic scoring,implicit generalizability required,implicit generalizability requirements are scored,non explicit scoring description,is suboptimal behavior exploited,no provided verification mechanisms,realtime coordination,self modification required,self improvement required,information seeking required,novel situation,good measure opinion,dumb sum of existent realisticness factors,is record trash,exclude task from analysis
146,ai_rd_nanogpt_chat_rl/main,ai_rd_nanogpt_chat_rl,,Matt Goldwater,TRUE,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,FALSE,
147,ai_rd_optimize_llm_foundry/main,ai_rd_optimize_llm_foundry,,Matt Goldwater,TRUE,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,FALSE,
148,ai_rd_restricted_mlm/main,ai_rd_restricted_mlm,,Matt Goldwater,TRUE,11,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4,1,FALSE,
149,ai_rd_rust_codecontests_inference/main,ai_rd_rust_codecontests_inference,,Matt Goldwater,TRUE,9,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4,3,FALSE,
150,ai_rd_small_scaling_law/main,ai_rd_small_scaling_law,,Matt Goldwater,TRUE,9,1,1,0,1,0,1,0,0,,0,0,1,0,0,0,0,1,4,6,FALSE,
151,ai_rd_synthetic_data_math/main,ai_rd_synthetic_data_math,,Matt Goldwater,TRUE,7,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,1,4,3,FALSE,
152,ai_rd_triton_cumsum/main,ai_rd_triton_cumsum,,Matt Goldwater,TRUE,9,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4,1,FALSE,
153,anti_bot_site/default,anti_bot_site,,Matt Goldwater,TRUE,9,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,0,FALSE,
154,apps_dataset_debug/dev_9_sort,apps_dataset_debug,,Matt Goldwater,TRUE,10,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,3,2,FALSE,
155,audio_classification/macaques,audio_classification,,Matt Goldwater,TRUE,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,2,FALSE,
156,audio_classification/macaques_numpy,audio_classification,,Matt Goldwater,TRUE,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4,1,FALSE,
157,auto_days_since/fixed-date,auto_days_since,,Matt Goldwater,TRUE,3,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,3,3,FALSE,
158,avoid_shutdown/contents_eq_see=true,avoid_shutdown,,Matt Goldwater,TRUE,6,0,0,0,0,1,1,0,0,,0,1,1,0,0,0,0,0,4,5,FALSE,
159,avoid_shutdown/contents_eq_see=true_hints=true,avoid_shutdown,,Matt Goldwater,TRUE,1,0,0,0,0,1,1,0,0,,0,1,1,0,0,0,0,0,4,5,FALSE,
160,avoid_shutdown/easy_see=true,avoid_shutdown,,Matt Goldwater,TRUE,1,0,0,0,0,1,1,0,0,,0,1,1,0,0,0,0,0,4,5,FALSE,
161,avoid_shutdown/easy_see=true_hints=true,avoid_shutdown,,Matt Goldwater,TRUE,1,0,0,0,0,1,1,0,0,,0,1,1,0,0,0,0,0,4,5,FALSE,
162,avoid_shutdown/kill_agent_processes_cron_see=true,avoid_shutdown,,Matt Goldwater,TRUE,7,0,0,0,0,1,1,0,0,,0,1,1,0,0,0,0,0,4,5,FALSE,
163,avoid_shutdown/kill_agent_processes_cron_see=true_hints=true,avoid_shutdown,,Matt Goldwater,TRUE,1,0,0,0,0,1,1,0,0,,0,1,1,0,0,0,0,0,4,5,FALSE,
164,avoid_shutdown/kill_dir_process_see=true,avoid_shutdown,,Matt Goldwater,TRUE,1,0,0,0,0,1,1,0,0,,0,1,1,0,0,0,0,0,4,5,FALSE,
165,avoid_shutdown/kill_dir_process_see=true_hints=true,avoid_shutdown,,Matt Goldwater,TRUE,1,0,0,0,0,1,1,0,0,,0,1,1,0,0,0,0,0,4,5,FALSE,
166,avoid_shutdown/kill_test_process_see=true,avoid_shutdown,,Matt Goldwater,TRUE,1,0,0,0,0,1,1,0,0,,0,1,1,0,0,0,0,0,4,5,FALSE,
167,avoid_shutdown/kill_test_process_see=true_hints=true,avoid_shutdown,,Matt Goldwater,TRUE,1,0,0,0,0,1,1,0,0,,0,1,1,0,0,0,0,0,4,5,FALSE,
168,blackbox/acorn,blackbox,,Matt Goldwater,TRUE,4,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,1,1,4,3,FALSE,
169,blackbox/apple,blackbox,,Matt Goldwater,TRUE,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,1,1,4,3,FALSE,
170,blackbox/apron,blackbox,,Matt Goldwater,TRUE,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,1,1,4,3,FALSE,
171,blackbox/autumn,blackbox,,Matt Goldwater,TRUE,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,1,1,4,3,FALSE,
172,blackbox/beach,blackbox,,Matt Goldwater,TRUE,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,1,1,4,3,FALSE,
173,blackbox/charm,blackbox,,Matt Goldwater,TRUE,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,1,1,4,3,FALSE,
174,bot_detect/v1,bot_detect,,Matt Goldwater,TRUE,7,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,1,0,4,4,FALSE,
175,browser_test_2/alphacode_2,browser_test_2,,Matt Goldwater,TRUE,3,1,0,0,0,0,0,1,0,,0,0,1,0,0,0,1,0,4,4,FALSE,
176,collect_personal_info/get_city_of_birth,collect_personal_info,,Matt Goldwater,TRUE,2,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,4,3,FALSE,
177,collect_personal_info/get_date_of_birth,collect_personal_info,,Matt Goldwater,TRUE,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,4,3,FALSE,
178,continue_pattern/binary,continue_pattern,,Matt Goldwater,TRUE,4,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,4,3,FALSE,
179,continue_pattern/easy,continue_pattern,,Matt Goldwater,TRUE,1,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,4,3,FALSE,
180,continue_pattern/ternary,continue_pattern,,Matt Goldwater,TRUE,1,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,4,3,FALSE,
181,credit_card_validity/add_check_digits,credit_card_validity,,Matt Goldwater,TRUE,4,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,4,3,FALSE,
182,credit_card_validity/validate_number,credit_card_validity,,Matt Goldwater,TRUE,2,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,4,3,FALSE,
183,cuda_backtesting/default,cuda_backtesting,,Matt Goldwater,TRUE,10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,4,5,FALSE,
184,data_deduplication/c4_pairs_1m,data_deduplication,,Matt Goldwater,TRUE,10,1,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,1,4,3,FALSE,
185,debug_small_libs/markdown,debug_small_libs,,Matt Goldwater,TRUE,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,1,FALSE,
186,debug_small_libs/orm_allbugs,debug_small_libs,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,1,FALSE,
187,debug_small_libs/orm_somebugs,debug_small_libs,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,1,FALSE,
188,env_scientist/level1,env_scientist,,Matt Goldwater,TRUE,5,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,3,2,FALSE,
189,env_scientist/level2,env_scientist,,Matt Goldwater,TRUE,2,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,4,2,FALSE,
190,env_scientist/level3,env_scientist,,Matt Goldwater,TRUE,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,4,2,FALSE,
191,env_scientist/level4,env_scientist,,Matt Goldwater,TRUE,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,4,2,FALSE,
192,env_scientist/level5,env_scientist,,Matt Goldwater,TRUE,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,4,2,FALSE,
193,env_scientist/level6,env_scientist,,Matt Goldwater,TRUE,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,4,2,FALSE,
194,env_scientist/level7,env_scientist,,Matt Goldwater,TRUE,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,4,2,FALSE,
195,env_scientist/level8,env_scientist,,Matt Goldwater,TRUE,2,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,4,2,FALSE,
196,env_scientist/level9,env_scientist,,Matt Goldwater,TRUE,2,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,4,2,FALSE,
197,esolang/broccoli_collatz,esolang,,Matt Goldwater,TRUE,3,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,1,4,3,FALSE,
198,esolang/broccoli_fibonacci,esolang,,Matt Goldwater,TRUE,1,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,1,4,3,FALSE,
199,few_shot_prompting/default,few_shot_prompting,,Matt Goldwater,TRUE,8,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,4,3,FALSE,
200,file_recovery/default,file_recovery,,Matt Goldwater,TRUE,6,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,1,4,2,FALSE,
201,gaia/0a3cd321,gaia,,Matt Goldwater,TRUE,4,1,0,0,1,0,0,0,0,,0,0,1,0,0,0,1,0,4,3,FALSE,
202,grid_transform/6cf79266_n=2_in=20_out=20_colors=3_complexity=120,grid_transform,,Matt Goldwater,TRUE,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4,0,FALSE,
203,grid_transform/6cf79266_n=2_in=20_out=20_colors=3_complexity=120_use_visualize,grid_transform,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4,0,FALSE,
204,gsm_8k/sd_f_hinted_turbo_format,gsm_8k,,Matt Goldwater,TRUE,10,1,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,1,4,4,FALSE,
205,hack_container/default,hack_container,,Matt Goldwater,TRUE,10,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,0,FALSE,
206,hash_collision/md4_modified,hash_collision,,Matt Goldwater,TRUE,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,1,FALSE,
207,hypothesis_testing/mystery_function_1,hypothesis_testing,,Matt Goldwater,TRUE,5,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,1,0,4,3,FALSE,
208,hypothesis_testing/mystery_function_2,hypothesis_testing,,Matt Goldwater,TRUE,1,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,1,0,4,3,FALSE,
209,hypothesis_testing/mystery_function_4,hypothesis_testing,,Matt Goldwater,TRUE,1,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,1,0,4,3,FALSE,
210,hypothesis_testing/mystery_function_5,hypothesis_testing,,Matt Goldwater,TRUE,1,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,1,0,4,3,FALSE,
211,hypothesis_testing/mystery_function_6,hypothesis_testing,,Matt Goldwater,TRUE,1,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,1,0,4,3,FALSE,
212,hypothesis_testing/mystery_function_8,hypothesis_testing,,Matt Goldwater,TRUE,1,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,1,0,4,3,FALSE,
213,iclr_authors/notable-top-25,iclr_authors,,Matt Goldwater,TRUE,3,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,3,FALSE,
214,iclr_authors/notable-top-5,iclr_authors,,Matt Goldwater,TRUE,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,3,FALSE,
215,iclr_authors/poster,iclr_authors,,Matt Goldwater,TRUE,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,3,FALSE,
216,image_labeling/bouba_kiki_gradients,image_labeling,,Matt Goldwater,TRUE,10,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,2,FALSE,
217,image_labeling/layered_squares,image_labeling,,Matt Goldwater,TRUE,3,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,2,FALSE,
218,image_labeling/spiral_angle,image_labeling,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,2,FALSE,
219,interpret_building_data/eiffel_tower_progress,interpret_building_data,,Matt Goldwater,TRUE,2,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,2,FALSE,
220,interpret_building_data/tallest_1972,interpret_building_data,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,4,2,FALSE,
221,interpret_data/ecommerce_biggest_order,interpret_data,,Matt Goldwater,TRUE,2,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,2,FALSE,
222,interpret_data/ecommerce_popular_products,interpret_data,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,2,FALSE,
223,interpret_data/ecommerce_spent_most,interpret_data,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,2,FALSE,
224,local_research_tex/33b_better_than_65b,local_research_tex,,Matt Goldwater,TRUE,3,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,1,4,1,FALSE,
225,local_research_tex/ar_report,local_research_tex,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,1,4,2,FALSE,
226,local_research_tex/more_bias,local_research_tex,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,1,4,1,FALSE,
227,local_research/atari_epochs,local_research,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,1,4,1,FALSE,
228,local_research/which_does_worse,local_research,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,1,4,1,FALSE,
229,machine_learning_local/cifar10,machine_learning_local,,Matt Goldwater,TRUE,10,1,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,1,4,3,FALSE,
230,machine_learning_local/cifar10_reasonable,machine_learning_local,,Matt Goldwater,TRUE,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3,4,FALSE,
231,machine_learning/uci_har,machine_learning,,Matt Goldwater,TRUE,8,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,4,4,FALSE,
232,make_cli/astrodist,make_cli,,Matt Goldwater,TRUE,8,1,0,0,1,0,0,1,0,,0,0,1,0,0,0,0,1,4,5,FALSE,
233,make_cli/mtg_mirage,make_cli,,Matt Goldwater,TRUE,8,1,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,4,3,FALSE,
234,make_cli/outsiders,make_cli,,Matt Goldwater,TRUE,3,1,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,4,3,FALSE,
235,make_cli/stargaze,make_cli,,Matt Goldwater,TRUE,2,1,0,0,1,0,0,1,0,,0,0,1,0,0,0,0,1,4,5,FALSE,
236,make_web_server/exp_last_digit,make_web_server,,Matt Goldwater,TRUE,5,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,2,FALSE,
237,make_web_server/hello,make_web_server,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,2,FALSE,
238,multiarmed_bandit/explore_first,multiarmed_bandit,,Matt Goldwater,TRUE,4,0,1,1,1,0,1,0,0,,0,0,0,0,0,0,1,0,4,5,FALSE,
239,munge_data/chess,munge_data,,Matt Goldwater,TRUE,7,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,1,FALSE,
240,munge_data/easy,munge_data,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,1,FALSE,
241,munge_data/trajectories,munge_data,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,1,FALSE,
242,munge_data/very_easy,munge_data,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,1,FALSE,
243,number_list_steganography/level1,number_list_steganography,,Matt Goldwater,TRUE,12,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,1,FALSE,
244,number_list_steganography/level2,number_list_steganography,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,1,FALSE,
245,number_list_steganography/level3,number_list_steganography,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,1,FALSE,
246,oxdna_simple/default,oxdna_simple,,Matt Goldwater,TRUE,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,1,FALSE,
247,password_check/1,password_check,,Matt Goldwater,TRUE,7,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,0,FALSE,
248,password_check/2,password_check,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,0,FALSE,
249,password_check/3,password_check,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,0,FALSE,
250,password_check/4,password_check,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,0,FALSE,
251,password_check/5,password_check,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,0,FALSE,
252,password_check/7,password_check,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,0,FALSE,
253,pico_ctf/104_nohint_no_internet,pico_ctf,,Matt Goldwater,TRUE,5,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,1,FALSE,
254,pico_ctf/166_no_internet,pico_ctf,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,1,FALSE,
255,pico_ctf/208_no_internet,pico_ctf,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,1,FALSE,
256,pico_ctf/256_no_internet,pico_ctf,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,1,FALSE,
257,pico_ctf/264_nohint_no_internet,pico_ctf,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,1,FALSE,
258,pico_ctf/315_nohint_no_internet,pico_ctf,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,1,FALSE,
259,pico_ctf/316_nohint_no_internet,pico_ctf,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,1,FALSE,
260,pytorch_gc_bug/default,pytorch_gc_bug,,Matt Goldwater,TRUE,2,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,1,FALSE,
261,pytorch_gc_bug/easy_hint,pytorch_gc_bug,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,1,FALSE,
262,questions/swift,questions,,Matt Goldwater,TRUE,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,3,1,FALSE,
263,reverse_hash/input1,reverse_hash,,Matt Goldwater,TRUE,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,1,FALSE,
264,reverse_hash/input2,reverse_hash,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,1,FALSE,
265,reverse_hash/input3,reverse_hash,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,1,FALSE,
266,reverse_hash/input5,reverse_hash,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,1,FALSE,
267,reverse_hash/input6,reverse_hash,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,1,FALSE,
268,sadservers/lhasa,sadservers,,Matt Goldwater,TRUE,4,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,4,1,FALSE,
269,search_server/address,search_server,,Matt Goldwater,TRUE,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,1,FALSE,
270,search_server/twitter_password,search_server,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,1,FALSE,
271,sentiment_probe/easy,sentiment_probe,,Matt Goldwater,TRUE,10,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,4,5,FALSE,
272,smart_contract_exploit/main,smart_contract_exploit,,Matt Goldwater,TRUE,10,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,4,3,FALSE,
273,spn_cryptanalysis/3-stage-spn,spn_cryptanalysis,,Matt Goldwater,TRUE,9,0,0,0,1,0,0,0,0,,1,0,1,0,0,0,0,0,4,4,FALSE,
274,spn_cryptanalysis/4-stage-spn,spn_cryptanalysis,,Matt Goldwater,TRUE,1,0,0,0,1,0,0,0,0,,1,0,1,0,0,0,0,0,4,4,FALSE,
275,spn_cryptanalysis/5-stage-spn,spn_cryptanalysis,,Matt Goldwater,TRUE,1,0,0,0,1,0,0,0,0,,1,0,1,0,0,0,0,0,4,4,FALSE,
276,symbolic_regression/level_1,symbolic_regression,,Matt Goldwater,TRUE,8,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,1,4,3,FALSE,
277,symbolic_regression/level_2,symbolic_regression,,Matt Goldwater,TRUE,1,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,1,4,3,FALSE,
278,tree_traversal_kernel/default,tree_traversal_kernel,,Matt Goldwater,TRUE,8,0,0,0,1,0,0,0,1,,0,0,1,0,0,0,0,0,4,4,FALSE,
279,vulnerability_detection/1,vulnerability_detection,,Matt Goldwater,TRUE,7,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,4,2,FALSE,
280,web_hacking/command_injection_easy,web_hacking,,Matt Goldwater,TRUE,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,1,FALSE,
281,web_hacking/command_injection_easy_hint,web_hacking,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,1,FALSE,
282,web_hacking/command_injection_hard,web_hacking,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,1,FALSE,
283,wikipedia_research/austrian_votes,wikipedia_research,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,1,FALSE,
284,wikipedia_research/speaker_of_house,wikipedia_research,,Matt Goldwater,TRUE,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,1,FALSE,
285,avoid_shutdown/contents_eq_see=true,avoid_shutdown,,Matt Goldwater,TRUE,5,0,0,0,0,1,1,0,0,,0,1,0,0,0,0,0,0,4,4,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,acdc_bug/fix_checkpointing,acdc_bug,1/14/2025 0:00:00,Miguel Brandao,TRUE,10,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,1,FALSE,
290,acdc_bug/fix_checkpointing,acdc_bug,1/16/2025 0:00:00,Amy Ngo,TRUE,7.5,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,5,,,
291,agentbench/8,agentbench,1/16/2025 0:00:00,Amy Ngo,TRUE,10.5,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,5,,,
292,ai_rd_fix_embedding/main,ai_rd_fix_embedding,1/17/2025 0:00:00,Amy Ngo,TRUE,5.5,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,5,,,
293,ai_rd_nanogpt_chat_rl/main,ai_rd_nanogpt_chat_rl,1/17/2025 0:00:00,Amy Ngo,TRUE,6,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,5,,,
294,ai_rd_optimize_llm_foundry/main,ai_rd_optimize_llm_foundry,1/17/2025 0:00:00,Amy Ngo,TRUE,8.5,1,0,0,0,0,1,0,0,,0,0,1,0,0,0,1,0,5,,,
295,ai_rd_restricted_mlm/main,ai_rd_restricted_mlm,1/17/2025 0:00:00,Amy Ngo,TRUE,3.5,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,1,5,,,
296,ai_rd_rust_codecontests_inference/main,ai_rd_rust_codecontests_inference,1/17/2025 0:00:00,Amy Ngo,TRUE,7.5,1,1,0,0,0,1,0,0,,0,0,1,0,1,0,1,0,5,,,
297,ai_rd_small_scaling_law/main,ai_rd_small_scaling_law,1/18/2025 0:00:00,Amy Ngo,TRUE,5.5,1,0,0,0,0,1,0,0,,0,0,1,0,0,0,1,0,5,,,
298,ai_rd_synthetic_data_math/main,ai_rd_synthetic_data_math,1/18/2025 0:00:00,Amy Ngo,TRUE,7.25,1,0,0,0,0,0,0,0,,0,0,1,0,1,0,1,1,5,,,
299,ai_rd_triton_cumsum/main,ai_rd_triton_cumsum,1/18/2025 0:00:00,Amy Ngo,TRUE,4.5,1,0,0,0,0,1,0,0,,0,0,1,0,0,0,1,0,5,,,
300,anti_bot_site/default,anti_bot_site,1/15/2025 0:00:00,Amy Ngo,TRUE,13,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,1,4,,,
301,apps_dataset_debug/dev_9_sort,apps_dataset_debug,1/15/2025 0:00:00,Amy Ngo,TRUE,9,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,4,,,
302,audio_classification/macaques,audio_classification,1/15/2025 0:00:00,Amy Ngo,TRUE,2.75,1,0,0,1,0,0,0,0,,0,0,1,0,0,0,1,0,5,,,
303,audio_classification/macaques_numpy,audio_classification,1/15/2025 0:00:00,Amy Ngo,TRUE,2.5,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,1,1,5,,,
304,auto_days_since/fixed-date,auto_days_since,1/15/2025 0:00:00,Amy Ngo,TRUE,2.25,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,4,,,
305,avoid_shutdown/contents_eq_see=true,avoid_shutdown,1/15/2025 0:00:00,Amy Ngo,TRUE,2.25,1,0,1,1,0,0,0,0,,0,1,1,0,0,0,1,0,5,,,
306,avoid_shutdown/contents_eq_see=true_hints=true,avoid_shutdown,1/15/2025 0:00:00,Amy Ngo,TRUE,2.25,0,0,1,1,0,0,0,0,,0,1,1,0,0,0,1,0,4,,,
307,avoid_shutdown/easy_see=true,avoid_shutdown,1/15/2025 0:00:00,Amy Ngo,TRUE,2.25,1,0,1,1,0,0,0,0,,0,1,1,0,0,0,1,0,5,,,
308,avoid_shutdown/easy_see=true_hints=true,avoid_shutdown,1/15/2025 0:00:00,Amy Ngo,TRUE,2.25,0,0,1,1,0,0,0,0,,0,1,1,0,0,0,1,0,4,5,FALSE,
